genres,id,popularity,poster_path,release_date,revenue,runtime,status,title,vote_average,vote_count
"[{'id': 99, 'name': 'Documentary'}]",135921,1.99456,/r46x7gHKWsdTc47RJKRUsdboldY.jpg,2012-10-05,0,98.0,Released,Everything or Nothing,7.1,25
"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",41604,0.737559,/n8As1whCOc87N1KSbRKrnYs2M6T.jpg,1977-12-28,0,104.0,Released,Grayeagle,3.3,3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",105538,0.681778,/fU4L3uWIU9bSRdoPe5kK0pcI2wW.jpg,2012-01-06,0,76.0,Released,Codependent Lesbian Space Alien Seeks Same,3.3,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",33331,0.527295,/di58lxo5HPzC3OBQE2U8bQsIDYy.jpg,1973-02-14,0,93.0,Released,The World's Greatest Athlete,5.2,6
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",31046,3.557141,/wxxHABj5UsqA7yMAaSe1R3UWK7K.jpg,2005-02-20,0,87.0,Released,Jesse Stone: Stone Cold,6.5,33
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",30347,6.490445,/7BK4lnzc7FhJMkWOGMUihn3raaX.jpg,2006-04-30,0,87.0,Released,Jesse Stone: Death in Paradise,6.9,31
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",26114,2.908563,/eeO6PWjpFFHBpdzWBSnlJ8TPo9b.jpg,2007-05-22,0,88.0,Released,Jesse Stone: Sea Change,6.8,22
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",106541,1.09906,/uhoBWXPUIvvstWoG7StOBn6yJqv.jpg,2011-10-17,0,0.0,Released,Cargo,4.1,6
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",43263,6.171229,/s1M2fZ8BbIFLTEEO418T8dpB64e.jpg,2010-05-09,0,87.0,Released,Jesse Stone: No Remorse,6.3,22
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",59238,2.623682,/hCAAPF3dUDSuUgUMtTtDBoQMuB8.jpg,2011-05-21,0,90.0,Released,Jesse Stone: Innocents Lost,6.1,18
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",110148,1.870355,/3bcnwWkCw1BqOL2RSWdGi0uXgsY.jpg,2012-05-19,0,87.0,Released,Jesse Stone: Benefit of the Doubt,6.5,16
"[{'id': 99, 'name': 'Documentary'}]",82639,0.598646,/cQGGUx0AJ99KsRIhHyqxrBNSJxm.jpg,2012-09-21,0,86.0,Released,Diana Vreeland: The Eye Has to Travel,7.0,14
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",79983,0.312837,/74vhZJOEZKCo3TEPxc7rcw2OYjC.jpg,2007-10-05,0,110.0,Released,Padre nuestro,6.7,3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",29630,0.262837,/szdpYrAgEDrqL55oMKlrAJmwvfG.jpg,2008-09-05,0,90.0,Released,Milarepa,8.0,4
[],128644,0.154434,,1993-01-17,0,90.0,Released,Marked for Murder,0.0,0
"[{'id': 35, 'name': 'Comedy'}]",14078,0.28763,/cjHPYJxw94e0cRnnYbDO87J7zr2.jpg,2008-02-22,0,84.0,Released,Morgan Pålsson - Världsreporter,4.8,6
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",134673,5.337351,/zWumnDus1AYx97Lk4W0s97BpiPc.jpg,2012-10-08,2293798,111.0,Released,Renoir,6.5,34
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",32168,1.946581,/rk0jK1Q5LRWIdDWFrHbdilhVgA2.jpg,2005-01-01,0,124.0,Released,Typhoon,5.3,14
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",76640,10.691321,/eOfpuaNcCcitHi3HOik7XFavRP4.jpg,2013-01-12,0,107.0,Released,The Last Stand,5.7,1282
"[{'id': 27, 'name': 'Horror'}]",132232,16.018525,/lPcwVnhg3T3MQBtTU31Rx4xwEQH.jpg,2013-01-17,146497771,100.0,Released,Mama,6.0,1452
"[{'id': 53, 'name': 'Thriller'}]",15932,1.351956,/7eWlvDb0TtWfP4wJNV5cnIgY7Zh.jpg,2008-08-29,0,90.0,Released,The Candidate,5.4,12
"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",145197,8.003815,/ckbUVwa9r7h348upwiRvjpl4sQp.jpg,2013-04-05,444098,96.0,Released,Upstream Color,6.5,277
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",152570,0.05971,/97IjkgLJUqbMR7qA22UaXUqpm45.jpg,1932-12-16,0,82.0,Released,Fast Life,0.0,0
[],105676,0.085536,/4OlhiiNHs13yb6rrZ3LwIUe09eQ.jpg,2012-05-16,0,104.0,Released,Careless Love,8.0,1
"[{'id': 99, 'name': 'Documentary'}]",66720,0.727515,/2sypUF5tNLk9sKim273tBhodfzT.jpg,2009-10-01,0,97.0,Released,Special When Lit,7.4,11
"[{'id': 10769, 'name': 'Foreign'}, {'id': 18, 'name': 'Drama'}]",91552,0.129056,/tUqV1nqz6Rl0Fmrl46xkEAgzsvi.jpg,2011-07-31,0,82.0,Released,The Year of the Tiger,5.0,1
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",100183,2.438754,/cuEu43u2MNTJgyNIzf9z7AK6hpE.jpg,2012-01-01,0,101.0,Released,Outpost: Black Sun,4.5,32
"[{'id': 99, 'name': 'Documentary'}]",458961,0.0,/AfLvu1vjM0WuxdKmKl2xKKSnI4B.jpg,1990-07-02,0,75.0,Released,Preston Sturges: The Rise and Fall of an American Dreamer,0.0,0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]",84834,0.64384,/1gcKa4rgMqtYgcLQS7RW0r6TWPL.jpg,1973-10-13,0,75.0,Released,Double Indemnity,5.0,7
[],162678,0.248556,/nnLExufT1AGjFmY1lvZ6jtw25oq.jpg,2002-11-02,0,47.0,Released,London After Midnight,7.3,3
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",98357,12.136158,/pYDj2b15p4YdNz88XvO7QmBoHgD.jpg,2013-01-18,19701164,109.0,Released,Broken City,5.7,601
"[{'id': 99, 'name': 'Documentary'}]",23976,0.307601,/wWU2xAJquanw96L4614Gkr7hDmL.jpg,2009-04-24,26042,90.0,Released,Nursery University,5.4,4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",47713,0.142747,/qdO3AbaX6eCfmgvZVT68zSjhCwS.jpg,1955-01-01,0,127.0,Released,The Counterfeit Coin,6.6,4
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",89501,5.765418,/60yiFR9HhPeg4qw8zjVdQv398Yh.jpg,2012-02-02,0,133.0,Released,Nameless Gangster,6.7,51
"[{'id': 18, 'name': 'Drama'}]",121872,10.463908,/4AOjYM7vKYEOc3t1opi0EwPwvRC.jpg,2012-09-07,1005700,89.0,Released,Ginger & Rosa,6.4,79
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10769, 'name': 'Foreign'}]",70404,0.478751,/6wDcrihGcR0ITlg2GEA2UAgYayH.jpg,2002-08-11,0,116.0,Released,First Shot,1.0,1
"[{'id': 99, 'name': 'Documentary'}]",84309,2.629961,/6CbjWJpB4TowXNXykRoUzqvyfVH.jpg,2012-01-01,0,106.0,Released,Marina Abramović: The Artist Is Present,7.5,43
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",85543,0.326654,/dkaNtqyAxBQbyPLiSDXdp1etmLr.jpg,2011-09-02,0,95.0,Released,Bonsai,7.3,4
"[{'id': 53, 'name': 'Thriller'}]",84336,4.38806,/y9gwGDTZWFrC3TvtM1cJgoypsQW.jpg,2012-02-12,419953,101.0,Released,Shadow Dancer,5.7,84
"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",53567,2.775518,/5ocaLHIh654076qRGD1m2ObaHwM.jpg,2012-02-16,0,76.0,Released,Thale,5.1,54
"[{'id': 35, 'name': 'Comedy'}]",114779,3.54286,/vThMywbvpNGsZrqbEnck8uWcHrq.jpg,2013-04-12,0,86.0,Released,It's a Disaster,6.0,84
"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",52480,0.3214,/nhpF1JM0PTgQvAv3ogy6eXOV0Yu.jpg,1966-10-26,0,101.0,Released,Texas Across the River,5.7,5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",84839,0.140017,/x5xG4PYVAWyN22ZN3G6ZwL5zTT4.jpg,1969-11-19,0,94.0,Released,The Comic,5.0,2
"[{'id': 35, 'name': 'Comedy'}]",97353,0.197931,/xo5IPbYGLi3mjYGnTpZNGGvUgXp.jpg,1957-12-22,0,61.0,Released,Up In Smoke,8.0,1
[],102947,0.617385,/2b1m5oXUoS8G5Mut7rea9W9vnGA.jpg,1999-08-15,0,102.0,Released,First Daughter,4.9,4
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",98551,0.028745,/6PyH6A6S0uBxu8gpmv6hg1i5wVW.jpg,2011-01-21,0,78.0,Released,The Flaw,0.0,0
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",59197,7.987112,/lyd08OtcGxorN9MgV2rsRRtUSKu.jpg,2011-03-10,0,91.0,Released,Battle of Los Angeles,3.8,46
"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",131220,0.404706,/kgURTYtCiHPX70vx8Vkr3pUpsU0.jpg,2012-03-03,0,87.0,Released,Jason Becker: Not Dead Yet,8.1,7
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",28101,0.696757,/jW6eCSD4CizPCDNJziKnWAbWh2w.jpg,2007-04-15,0,92.0,Released,Chicago Massacre: Richard Speck,3.2,9
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",84290,6.651607,/kLalwzlyhr44cDaVqDjgcWh4Zhl.jpg,2012-02-25,0,101.0,Released,Keep the Lights On,5.4,25
"[{'id': 99, 'name': 'Documentary'}]",90603,0.790239,/mrbQoNhL6TsWNi6s95fkxrzyRB5.jpg,2012-09-07,0,88.0,Released,Beauty Is Embarrassing,8.2,6
"[{'id': 99, 'name': 'Documentary'}]",83443,1.904093,/9HJzgafuJwCNGK6zb71zifkIwqy.jpg,2011-09-08,0,78.0,Released,Girl Model,6.5,30
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",137285,1.434624,/7rGmjuPjtddvMcfrvaRuxIzCUew.jpg,2012-10-18,0,111.0,Released,Crossfire Hurricane,7.4,14
"[{'id': 18, 'name': 'Drama'}]",83588,1.50978,/7VXkSTd0MKhB0CJBCrd4R8zZaKh.jpg,2012-10-12,0,101.0,Released,Middle of Nowhere,6.6,7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",72317,0.370335,/bDgMVaXlUI6DcDUzfWE2H70YKF4.jpg,2001-11-29,0,101.0,Released,True Blue,6.0,2
"[{'id': 37, 'name': 'Western'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",71768,1.248369,/cbxSFUz2HQ2M2DCP5MLhm2Q5MQu.jpg,1957-04-01,0,82.0,Released,The Guns Of Fort Petticoat,4.9,10
"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",62403,0.15962,/kR2NzLQspU8HATvvd44wyeoixYD.jpg,2011-02-16,0,240.0,Released,Madagascar,8.6,4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",68178,1.509963,/5GB43STXPG9zncFZTEXj9vu57EZ.jpg,2011-06-21,0,85.0,Released,Omar Killed Me,6.6,26
[],367678,0.0,,,0,0.0,Released,Enola Gay and the Atomic Bombing of Japan,0.0,0
"[{'id': 18, 'name': 'Drama'}]",84328,1.134888,/eIPxN2if1LeafOKHiAWc9U4gU6R.jpg,2012-08-10,0,125.0,Released,Red Hook Summer,6.7,7
"[{'id': 18, 'name': 'Drama'}]",70753,0.310636,/asFk94FcRpvCygh44q8bAvV9zQQ.jpg,1918-01-21,0,84.0,Released,Stella Maris,7.6,7
"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",53861,1.898197,/14VBCNu5WajiSh2sXdmEbHtrJRA.jpg,2010-01-06,0,91.0,Released,Die,4.5,25
"[{'id': 18, 'name': 'Drama'}]",77117,2.700233,/m21yedsv5rGNmvOU0X9ARvxC0XM.jpg,2011-05-04,48000000,124.0,Released,Sunny,8.0,56
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",94047,5.74216,/ax7ip8TOZSA2vNr4ssyYTOBtl8k.jpg,2011-12-21,0,137.0,Released,My Way,7.6,75
"[{'id': 35, 'name': 'Comedy'}]",85872,5.691572,/xq8o0UHfkEk58pDC5qgPDo7p51Z.jpg,2012-03-07,306724,84.0,Released,Le Chef,5.9,173
"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]",47863,0.988841,/aV48rGyhg96ObOiqUmwAn70KrRl.jpg,2010-10-22,0,91.0,Released,Punching the Clown,7.5,6
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",159203,0.359806,/d8O3Frc3zS73eKBrFgxZ2uFGCJN.jpg,2012-12-28,0,75.0,Released,Tale of a Forest,6.9,7
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",54075,1.754538,/ga5KAR64wiin54ikfM4h5B7wZh5.jpg,2011-01-17,0,83.0,Released,Choose,4.2,28
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",26005,2.396191,/uRqIFjnYsP3ykbGLaBwrHaBk5zk.jpg,1997-10-09,0,104.0,Released,Made in Hong Kong,6.7,11
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",43753,0.280284,/oMdGHHHqa1yf7tFjkwLuFzFIBs0.jpg,1976-03-01,0,95.0,Released,Creature from Black Lake,6.0,3
"[{'id': 35, 'name': 'Comedy'}]",121455,0.409878,/ledMwPZhHPwoboJyB2h1RQZfSFV.jpg,1960-04-04,0,107.0,Released,Bad Luck,5.1,4
"[{'id': 35, 'name': 'Comedy'}]",87818,10.895427,/cJvaW8eZCFS7JncM6HRKyykVTYC.jpg,2013-01-01,32438988,90.0,Released,Movie 43,4.5,816
"[{'id': 99, 'name': 'Documentary'}]",118424,0.071884,/7Es8Fz5wUESIRIGviB3u8wB4tFD.jpg,1992-06-16,0,47.0,Released,The Iceman Tapes: Conversations with a Killer,8.0,6
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",24925,1.939337,/6GsLJvrOzQJGDaBugIkUDRvnH2Y.jpg,1994-05-31,0,96.0,Released,Night of the Demons 2,6.0,29
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",100747,0.240743,/suBEcX9B4v4ZPr15UjCle7CNwdb.jpg,1943-06-10,0,84.0,Released,Hitler's Madman,7.0,2
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",156717,8.531668,/tFm4NeFMWRc6JocSUvVLCz1gkfb.jpg,2013-01-04,0,105.0,Released,Death Race: Inferno,5.3,231
[],171859,0.145271,/bwcKmLhQDRXybG8xykK8ufF4wzK.jpg,2007-05-01,0,77.0,Released,Black White + Gray: A Portrait of Sam Wagstaff and Robert Mapplethorpe,7.0,2
"[{'id': 99, 'name': 'Documentary'}]",124414,0.008267,/scneUG3LtiloNF3a5ogS549nYHV.jpg,1972-01-01,0,64.0,Released,Pictures of the Old World,7.8,6
"[{'id': 18, 'name': 'Drama'}]",81634,0.085868,/4R0Q6OCroqjdcSHEHqgpRwAjopU.jpg,2012-04-20,0,84.0,Released,Jean Gentil,5.0,1
"[{'id': 18, 'name': 'Drama'}]",160989,0.021472,/nuoZw4YccOZa9XSACCMd91mYG0S.jpg,1997-02-12,0,108.0,Released,Day and Night,0.0,0
"[{'id': 99, 'name': 'Documentary'}]",128190,1.556451,/s5Cf1RLXcVICXyGrRZF3AodE5sO.jpg,2012-09-07,0,136.0,Released,The Pervert's Guide to Ideology,7.2,33
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",119283,13.963892,/f5KkE5sOdcNF7eb15cCTIzDVlys.jpg,2013-01-23,46216641,118.0,Released,Parker,5.7,1467
"[{'id': 35, 'name': 'Comedy'}]",94356,0.234034,/mkqa5zpG4KVbOb4kVPscVnIOJbo.jpg,2012-04-06,0,104.0,Released,We the Party,3.2,5
"[{'id': 18, 'name': 'Drama'}]",91186,2.711041,/lsHvSajGcbtHJtlwTH7tQKqaSvm.jpg,2011-09-04,2802459,118.0,Released,A Simple Life,6.9,45
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",79404,0.112839,/wosbjSZqqredCwe85KQGZpW5ofg.jpg,2010-10-06,0,80.0,Released,Treacle Jr.,6.2,3
"[{'id': 18, 'name': 'Drama'}]",84191,1.346317,/7QKi9FMWDdeBuG9cIv8oUEAUHTV.jpg,2013-03-01,8326,89.0,Released,The End of Love,5.8,16
"[{'id': 99, 'name': 'Documentary'}]",118557,0.39262,/3BVwfTZVa6p7JcLWenBrkfa6xp6.jpg,1994-02-01,0,140.0,Released,Palms,8.1,7
"[{'id': 18, 'name': 'Drama'}]",288151,0.082589,/oY15uLE2Izlh5hlH5zZVYF0Herk.jpg,1993-05-01,0,106.0,Released,The Act in Question,5.0,1
"[{'id': 35, 'name': 'Comedy'}]",83125,0.720345,/uCqrJIiPrKX6hZi0DMI9Y2yMBMd.jpg,2011-04-01,0,83.0,Released,The Color Wheel,6.4,11
[],76686,0.177082,/uGFnKWSC55qE87Ouk5NgWI5se9v.jpg,2012-08-10,0,80.0,,The Green Wave,8.5,2
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 12, 'name': 'Adventure'}]",117974,9.921876,/yWFTSZBYWz2kpohNdrSFmMngMlu.jpg,2012-11-30,61782,88.0,Released,Sightseers,6.2,187
"[{'id': 35, 'name': 'Comedy'}]",28830,0.511507,/go1HPwZ8IPfxlGYZ6zqEVPIdWSl.jpg,2009-04-18,0,102.0,Released,Oppai Volleyball,5.7,6
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",60304,10.337211,/3bQHHXuzZDu2Ju3VFjIM72E9TSw.jpg,2013-01-17,224803475,88.0,Released,Hansel & Gretel: Witch Hunters,5.7,3290
"[{'id': 99, 'name': 'Documentary'}]",20088,1.006239,/miZKTcEMzmlrIsKxKdUNJlH3vRm.jpg,1950-01-12,0,58.0,Released,Kon-Tiki,7.5,12
"[{'id': 99, 'name': 'Documentary'}]",103667,0.076587,/mkB3eWPfbUDtcBCdZsY2daoeoaa.jpg,2010-01-01,0,0.0,Released,Murder by Proxy:  How America Went Postal,7.0,2
"[{'id': 99, 'name': 'Documentary'}]",109520,4.611972,/oafknDfM7ORReGCGWgl2Cv6BPGm.jpg,2012-05-21,0,90.0,Released,After Porn Ends,5.5,65
"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]",44450,4.004188,/exWPnXzDZ05tj137g3xGcmVlBP5.jpg,1964-01-01,0,117.0,Released,Angelique,7.0,30
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",39750,1.010072,/xRWCQQmjmuNrzEQ7xXg5KD1XJ9g.jpg,2010-01-01,0,91.0,Released,Stonehenge Apocalypse,3.5,27
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",70829,1.223071,/kAsFuZPm0Zd2Iks8wjpkZhT6HGW.jpg,2010-12-29,16700000,100.0,Released,The Last Godfather,4.7,7
"[{'id': 99, 'name': 'Documentary'}]",106591,0.056598,/yDtZNbMz0hVi0uMiJBOkS1kvO1r.jpg,2012-05-11,0,90.0,Released,Portrait of Wally,5.0,1
"[{'id': 18, 'name': 'Drama'}]",91679,4.77863,/fnW6bFF2rGqYDYLIl1FXcY7uYR7.jpg,2012-11-09,0,103.0,Released,Starlet,6.6,51
"[{'id': 99, 'name': 'Documentary'}]",129728,0.802144,/z9T2LjR9irNGdiMMabWicnakPT5.jpg,2012-09-14,0,103.0,Released,Palme,7.2,6
"[{'id': 99, 'name': 'Documentary'}]",215012,0.055453,/ohTQX0Uy8gAiWnlk42IbjoLRSlM.jpg,2012-11-28,0,58.0,Released,Poor Us: An Animated History of Poverty,8.0,1
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",109475,0.430963,/uURA4alWvpDeYaut86dXLpnPovD.jpg,1991-03-11,0,94.0,Released,Ironclads,0.0,0
"[{'id': 35, 'name': 'Comedy'}]",146837,1.50968,/e3yEDkXAeaZl91YsJZTp7qDg78.jpg,2012-10-30,0,60.0,Released,Jim Jefferies: Fully Functional,7.8,19
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",31147,2.231719,/aT4ePhptnlxfOLt3mB8dlbchYMk.jpg,2007-10-14,0,239.0,Released,Tom Petty and the Heartbreakers: Runnin' Down a Dream,7.8,6
"[{'id': 35, 'name': 'Comedy'}]",14614,0.825885,/h7wJIkfNeHzEdqdOBL64JtVctik.jpg,2004-12-03,0,84.0,Released,Churchill: The Hollywood Years,5.4,12
"[{'id': 18, 'name': 'Drama'}]",41863,0.014339,/chKAM67p6e9lHocXljNFX3aDSf8.jpg,2007-11-20,0,0.0,Released,Sundome,0.0,0
"[{'id': 10769, 'name': 'Foreign'}, {'id': 878, 'name': 'Science Fiction'}]",19336,1.880834,/fPgXRYXUIEI2p0sj6uTTYC3h7IZ.jpg,1972-03-12,0,89.0,Released,Godzilla vs. Gigan,5.6,27
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}]",24105,1.62656,/bel925dzOmR4dNOcFn3KoxYe8gD.jpg,2003-02-16,0,150.0,Released,The Music Man,3.5,5
"[{'id': 99, 'name': 'Documentary'}, {'id': 37, 'name': 'Western'}]",111949,0.356391,/3LAvRctVaHcriXRGzOG3xK7JP1.jpg,2012-08-24,0,106.0,Released,"Wild Horse, Wild Ride",6.0,1
"[{'id': 99, 'name': 'Documentary'}]",105678,0.07686,/c8PmIvK9gEee5GEa46Q4iPqcj1e.jpg,2012-03-30,0,60.0,Released,God Save My Shoes,7.0,1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",118677,3.291884,/jmvlLJMNVF0FmvNcnDCh0UnUaoO.jpg,2012-08-17,0,88.0,Released,Why Stop Now?,5.3,42
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",74397,0.285177,/xXWqrZVMdUF1qj9vEwbymIQSK7i.jpg,1966-02-04,0,82.0,Released,The Psychopath,6.3,5
"[{'id': 35, 'name': 'Comedy'}]",91422,0.353365,/9LNMxXPECZxbjvE75jwnaVRnwoi.jpg,1966-11-02,0,119.0,Released,"Not With My Wife, You Don't!",5.0,1
"[{'id': 53, 'name': 'Thriller'}]",51071,2.03027,/arTlK4dyXKTbBI7AFiQgUd9lM60.jpg,2010-11-03,0,114.0,Released,The Big Picture,6.4,38
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",76848,0.452745,/p2nA3AYAvN43VoSWbDKjGwwQfPP.jpg,1938-10-31,0,104.0,Released,A Woman's Face,6.0,2
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",87499,6.53667,/zaeROgljq4xSsQXRjdokPsM6QOI.jpg,2013-05-31,2401510,116.0,Released,The East,6.5,308
"[{'id': 99, 'name': 'Documentary'}]",144680,1.330991,/kZ4Wh55DgNSJrgFMc18L6qlgS8O.jpg,2012-11-16,0,79.0,Released,Pretty Sweet,8.5,10
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",36628,1.550234,/b4xwoEZt4adzybDH6LAAd9qMSxj.jpg,2009-07-01,0,82.0,Released,Lo,6.0,11
"[{'id': 27, 'name': 'Horror'}]",42452,0.978228,/rPQ1Bm77L50GWsycdbd5cXjSOmU.jpg,1974-02-01,0,90.0,Released,The House of Seven Corpses,4.9,10
"[{'id': 35, 'name': 'Comedy'}]",50006,0.511214,/2aNuEGb3nMbkNh9DxHR5ieweH5e.jpg,2010-06-30,0,100.0,Released,The Karlsson Brothers,4.8,6
"[{'id': 35, 'name': 'Comedy'}]",33301,0.78247,/pjEdgPF6z20m3A5cQLuvC1n99lO.jpg,1976-09-01,0,90.0,Released,Confessions of a Driving Instructor,6.3,4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",50076,0.883532,/vY4NeFiyyyV9tX48YVSQuk34MPI.jpg,1977-01-01,0,88.0,Released,Confessions from a Holiday Camp,6.4,7
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",126300,0.245309,/t7xairVuRt8DbmLwrpNmYGCMXrf.jpg,2005-05-12,0,91.0,Released,Kilometre Zero,5.8,3
"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",138574,1.502637,/wUbal5XjuwTDo0ApEXmTdIBQeWQ.jpg,2012-12-14,0,94.0,Released,Beyond the Hill,6.3,7
